,Payment_of_Min_Amount,Credit_Score,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,Payment_Behaviour_High_spent_Large_value_payments,Payment_Behaviour_High_spent_Medium_value_payments,Payment_Behaviour_High_spent_Small_value_payments,Payment_Behaviour_Low_spent_Large_value_payments,Payment_Behaviour_Low_spent_Medium_value_payments,Payment_Behaviour_Low_spent_Small_value_payments
194,1,0,-0.9411764705882353,0.44876559224601714,0.0,1.0,1.3333333333333333,0.14285714285714285,1.0,0.5,0.5,1.3567888999008917,0.8,1.2571564226000516,0.6854967915125773,1.9747978980909426,0.9352254447262751,-0.9987339694164885,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
195,1,0,-0.29411764705882354,-0.44236325631523254,-0.6162177163190019,0.25,1.3333333333333333,1.2142857142857142,1.25,1.9444444444444444,1.125,-0.14667988107036675,0.8,0.8813383096238334,0.11723744778742969,-0.14651394403823603,-0.02159127787198258,-0.6545792647913096,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
196,1,0,-0.29411764705882354,-0.44236325631523254,-0.6162177163190019,0.25,1.3333333333333333,1.2142857142857142,1.25,2.111111111111111,1.125,-0.14667988107036675,0.8,0.8813383096238334,-0.025102471984619984,-0.14651394403823603,-0.22783249441126352,-0.48170223999480966,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
197,1,1,-0.29411764705882354,-0.44236325631523254,-0.6162177163190019,0.25,1.3333333333333333,1.2142857142857142,1.25,2.111111111111111,1.125,-0.14667988107036675,0.8,0.8813383096238334,-0.5278118536153286,-0.14651394403823603,-0.154571241162273,-0.6040227162769398,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
198,1,1,-0.29411764705882354,-0.44236325631523254,-0.6162177163190019,0.25,1.3333333333333333,1.2142857142857142,1.25,1.8888888888888888,1.125,-0.14667988107036675,0.8,0.8813383096238334,-0.16102995375359946,-0.14651394403823603,-0.5316866838559218,-0.22700335329996857,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
199,1,0,-0.29411764705882354,-0.44236325631523254,-0.6162177163190019,0.25,1.3333333333333333,1.2142857142857142,1.25,2.111111111111111,1.125,-0.14667988107036675,0.8,0.8813383096238334,0.045480839179651004,-0.14651394403823603,-0.5915160298254094,-0.23776365161499602,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
200,0,1,-0.29411764705882354,-0.44236325631523254,-0.6162177163190019,0.25,1.3333333333333333,1.2142857142857142,1.25,2.2222222222222223,1.375,-0.14667988107036675,0.8,0.8813383096238334,0.3693005126527625,-0.14651394403823603,0.049808751277263294,-0.7144287207673125,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
201,0,1,0.6470588235294118,1.0051252480760804,0.0,1.0,1.0,0.6428571428571429,1.25,-0.05555555555555555,0.5,0.5896927651139742,0.4,1.035188624247997,0.8711751654257837,4.122048250250318,0.2584057392021894,-0.7669831665524642,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
202,0,1,0.6470588235294118,1.0051252480760804,1.1270019436431857,1.0,1.0,0.6428571428571429,1.25,-0.05555555555555555,0.125,0.5896927651139742,0.4,1.035188624247997,-0.7167098031721721,4.122048250250318,0.18679339103634754,-0.7069557389735358,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
203,0,1,0.6470588235294118,1.0051252480760804,1.1270019436431857,1.0,1.0,0.6428571428571429,1.25,-0.05555555555555555,0.5,0.5896927651139742,0.4,1.035188624247997,-0.9517964441198433,4.122048250250318,0.4755645935498561,-0.8881007623727993,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
204,0,1,0.6470588235294118,1.0051252480760804,1.1270019436431857,1.0,1.0,0.6428571428571429,1.25,-0.05555555555555555,0.125,0.39147670961347864,0.4,1.035188624247997,-0.49409431762496586,4.122048250250318,1.496090391898143,-1.743533380095564,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
205,0,1,0.6470588235294118,1.0051252480760804,0.0,1.0,1.0,0.6428571428571429,1.25,-0.05555555555555555,0.25,0.5896927651139742,0.8,1.035188624247997,-0.09166335598747642,4.122048250250318,2.3312839804012704,0.09970639674683325,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
206,0,1,0.6470588235294118,1.0051252480760804,1.1270019436431857,1.0,1.0,0.6428571428571429,1.25,-0.05555555555555555,0.5,0.5896927651139742,0.8,1.035188624247997,-0.4090561261493466,4.122048250250318,0.27646136829214524,-0.8430287797553713,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
207,0,1,0.6470588235294118,1.0051252480760804,1.1270019436431857,1.0,1.0,0.6428571428571429,1.25,-0.05555555555555555,0.5,-0.004955401387512459,0.8,1.035188624247997,-0.8939816911435577,4.122048250250318,0.5440853426651202,-0.8237149443387922,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
208,1,0,0.6470588235294118,1.0051252480760804,0.0,1.0,1.0,0.6428571428571429,1.25,-0.05555555555555555,0.125,0.5896927651139742,0.8,1.035188624247997,-0.18134953252047314,4.122048250250318,-0.34623549613763155,-0.32106724811251436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
209,1,1,0.35294117647058826,1.307002637803469,1.5721995136977982,0.5,-0.6666666666666666,-0.35714285714285715,-0.5,0.1111111111111111,-0.625,0.16253716551040623,-1.0,-0.1508453082836005,0.4332254146920643,0.15716853845175294,1.0048544676081483,2.4170719777435594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
210,1,1,0.35294117647058826,1.307002637803469,1.5721995136977982,0.5,-0.6666666666666666,-0.35714285714285715,-0.5,0.1111111111111111,-0.625,0.16253716551040623,-1.0,-0.1508453082836005,1.1925001873085885,0.15716853845175294,1.8190578901847163,1.9173170888855098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
211,1,0,0.35294117647058826,1.307002637803469,1.5721995136977982,0.5,-0.6666666666666666,-0.35714285714285715,-0.5,0.3888888888888889,-0.125,0.3607532210109018,-1.0,-0.1508453082836005,-0.4772683915893822,0.15716853845175294,3.607014850882013,0.41860269505012343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
212,1,0,0.35294117647058826,1.307002637803469,1.5721995136977982,0.5,-0.6666666666666666,-0.35714285714285715,-0.5,0.05555555555555555,-0.25,0.16253716551040623,-1.0,-0.1508453082836005,0.6073556011807107,0.15716853845175294,2.8396109694762934,0.94003982074289,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
213,1,0,0.35294117647058826,1.307002637803469,1.5721995136977982,0.5,-0.6666666666666666,-0.35714285714285715,-0.5,0.1111111111111111,-0.125,0.16253716551040623,-1.0,-0.1508453082836005,-0.8439743058653162,0.15716853845175294,4.60717080955358,-0.4197553662964549,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
214,1,1,0.35294117647058826,1.307002637803469,1.5721995136977982,0.5,-0.6666666666666666,-0.35714285714285715,-0.5,0.1111111111111111,-0.625,0.16253716551040623,-1.0,-0.1508453082836005,-0.44717863625139953,0.15716853845175294,4.727481111277501,-0.5206027495858142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
215,1,0,0.35294117647058826,1.307002637803469,1.5721995136977982,0.5,-0.6666666666666666,-0.35714285714285715,-0.5,0.1111111111111111,-0.125,0.16253716551040623,-1.0,-0.1508453082836005,1.0980065905857963,0.15716853845175294,3.088918273876068,0.7919745153905535,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
216,1,1,-0.4117647058823529,0.32337143493899356,0.3033015167083366,0.25,0.0,1.0714285714285714,0.5,0.3333333333333333,-0.5,0.9484638255698712,0.8,0.5548624007596655,-0.38144954280665033,0.658277135899047,-0.4366964597213364,0.6454914631540283,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,1,1,-0.4117647058823529,0.32337143493899356,0.0,0.25,0.0,1.0714285714285714,0.5,0.3333333333333333,-0.5,0.9484638255698712,0.8,0.5548624007596655,-1.0651449706355487,0.658277135899047,0.03820505645502577,0.4301487062185807,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
218,1,1,-0.35294117647058826,0.32337143493899356,0.3033015167083366,0.25,0.0,1.0714285714285714,0.5,0.3333333333333333,-0.5,0.9484638255698712,0.8,0.5548624007596655,0.7701820975106762,0.658277135899047,-0.3397126190606166,0.6251078484926975,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
219,1,1,-0.35294117647058826,0.32337143493899356,0.3033015167083366,0.25,0.0,1.0714285714285714,0.5,0.3333333333333333,-0.5,0.9484638255698712,0.8,0.5548624007596655,-1.097645413262341,0.658277135899047,1.7886114906812571,-0.9761789185842764,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
220,1,1,-0.35294117647058826,0.32337143493899356,0.3033015167083366,0.25,0.0,1.0714285714285714,0.5,0.3333333333333333,-0.5,0.9484638255698712,0.8,0.5548624007596655,0.21634949701630993,0.658277135899047,0.47881754834562235,0.18263705525132137,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
221,1,1,-0.35294117647058826,0.32337143493899356,0.3033015167083366,0.0,-0.3333333333333333,1.0714285714285714,0.5,0.3333333333333333,-0.125,1.44400396432111,0.8,0.5548624007596655,0.6219628132315372,0.658277135899047,0.06352928236493689,0.7067219915905769,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
222,1,1,-0.35294117647058826,0.32337143493899356,0.3033015167083366,0.0,-0.3333333333333333,1.0714285714285714,0.5,0.3333333333333333,-0.625,0.6511397423191279,1.0,0.5548624007596655,0.1282695550478764,0.658277135899047,-0.4907353405552984,0.7516992214819002,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
223,1,1,0.6470588235294118,-0.4431218948381994,-0.6298403899508319,0.5,-0.3333333333333333,0.35714285714285715,1.0,2.2777777777777777,0.25,-0.4747274529236869,-0.2,1.6472843757700328,0.480369052937709,0.0427571141897823,-0.018763961105920598,-0.8234783426241741,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
224,1,1,0.7058823529411765,-0.4431218948381994,-0.6298403899508319,0.5,-0.3333333333333333,0.35714285714285715,1.0,2.2777777777777777,0.375,-0.4747274529236869,-0.2,1.6472843757700328,-0.4694630275551117,0.0427571141897823,-0.695718828369564,-0.3169471613914995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
225,1,1,0.7058823529411765,-0.4431218948381994,-0.6298403899508319,0.5,-0.3333333333333333,0.35714285714285715,1.0,2.4444444444444446,-0.125,-0.4747274529236869,-0.2,1.6472843757700328,0.8392373030739605,0.0427571141897823,-0.10657735489046388,-0.7498707557921601,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
226,1,1,0.7058823529411765,-0.4431218948381994,0.0,0.5,-0.3333333333333333,0.35714285714285715,1.0,2.2777777777777777,0.75,-0.4747274529236869,-0.2,1.6472843757700328,0.12120404902829797,0.0427571141897823,-0.7437308742323887,-0.45943482644011885,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
227,1,1,0.7058823529411765,-0.4431218948381994,-0.6298403899508319,0.5,-0.3333333333333333,0.35714285714285715,1.0,2.2777777777777777,0.375,-0.4747274529236869,-0.2,1.6472843757700328,-0.2699503221608328,0.0427571141897823,-0.5792765768197721,-0.41455223930132484,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
228,1,1,0.7058823529411765,-0.4431218948381994,0.0,0.5,-0.3333333333333333,0.35714285714285715,1.0,2.388888888888889,-0.125,-0.873141724479683,-0.2,1.6472843757700328,0.594006361985516,-0.04620697604266455,-0.1578687424576893,-0.7068769128101617,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
229,1,1,0.7058823529411765,-0.4431218948381994,-0.6265866483929753,0.5,-0.3333333333333333,0.35714285714285715,1.0,2.2777777777777777,0.375,-0.4747274529236869,-0.2,1.6472843757700328,0.4248352812175724,-0.04620697604266455,-0.6805338466274229,-0.5124083023129585,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
230,1,1,0.23529411764705882,-0.37635614389193317,-0.4352583994955669,0.0,-1.0,-0.6428571428571429,0.75,-0.7222222222222222,0.0,0.47175421209117935,-0.2,0.6616543160906069,0.6095728622418077,-0.15908502071026845,-0.7297838432645473,0.00748165810880124,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
231,1,1,0.29411764705882354,-0.37635614389193317,-0.4352583994955669,0.0,-1.0,-0.6428571428571429,0.75,-0.8888888888888888,-0.375,0.47175421209117935,-0.2,0.6616543160906069,-0.5333794422389824,-0.15908502071026845,0.03935441775528513,-0.45449838058772335,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
232,1,0,0.29411764705882354,-0.37635614389193317,-0.4352583994955669,0.0,-1.0,-0.6428571428571429,0.75,-0.6111111111111112,0.0,0.47175421209117935,-0.2,0.6616543160906069,-0.4708226775481018,-0.15908502071026845,0.30719343753786515,-0.5571865848987413,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
233,1,0,0.29411764705882354,-0.37635614389193317,-0.4352583994955669,0.0,-1.0,-0.6428571428571429,0.75,-0.7222222222222222,0.0,0.47175421209117935,0.6,0.6616543160906069,0.21660612565245912,-0.15908502071026845,-0.4005193861658009,-0.1466950266729486,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
234,1,0,0.29411764705882354,-0.37635614389193317,-0.4352583994955669,0.0,-1.0,-0.6428571428571429,0.75,-0.8888888888888888,0.0,0.47175421209117935,0.6,0.6616543160906069,0.07311344529514574,-0.15908502071026845,-0.5301112763851392,0.08375422057005509,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
235,1,0,0.29411764705882354,-0.37635614389193317,-0.4352583994955669,0.0,-1.0,-0.6428571428571429,0.75,-0.7222222222222222,0.0,0.47175421209117935,-0.2,0.6616543160906069,-0.09294785939723067,-0.15908502071026845,-0.24520466336939828,-0.09415139828318932,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
236,1,1,0.29411764705882354,-0.37635614389193317,0.0,0.0,-1.0,-0.6428571428571429,0.75,-1.0,0.0,0.47175421209117935,0.6,0.6616543160906069,0.10148170355316419,-0.15908502071026845,-0.7524998366143605,0.02652282462007822,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
237,1,0,-0.5882352941176471,0.04222987966371812,0.01258279801287278,0.5,0.3333333333333333,-0.7142857142857143,0.0,-0.3888888888888889,0.5,-0.4469772051536175,-0.6,-0.7244889986717873,-1.0388304376464401,0.15948083295693244,0.9647374380000252,-0.5641716964290343,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
238,1,0,-0.5294117647058824,0.04222987966371812,0.01258279801287278,0.5,0.3333333333333333,-0.7142857142857143,0.0,-0.3888888888888889,0.25,-0.4469772051536175,-0.4,-0.7244889986717873,-0.3372161306848644,0.15948083295693244,0.04298917681801372,0.20846288980142136,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
239,1,0,-0.5294117647058824,0.04222987966371812,0.01258279801287278,0.5,0.3333333333333333,-0.7142857142857143,0.0,-0.3888888888888889,0.5,-0.4469772051536175,-0.4,-0.7244889986717873,0.35492629799474334,0.15948083295693244,-0.385826086219862,0.38517488970250857,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
240,0,1,-0.5294117647058824,0.04222987966371812,0.01258279801287278,0.5,0.3333333333333333,-0.7142857142857143,0.0,-0.2777777777777778,0.375,-0.4469772051536175,-0.4,-0.7244889986717873,0.8972420203615485,0.15948083295693244,-0.6461058153247775,0.664259364134303,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
241,1,1,-0.5294117647058824,0.04222987966371812,0.01258279801287278,0.5,0.3333333333333333,-0.7142857142857143,0.0,-0.3888888888888889,0.625,-0.4469772051536175,-0.4,-0.7244889986717873,0.3024694803463808,0.15948083295693244,-0.6212847564020811,0.643453674123077,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
242,0,1,-0.5294117647058824,0.04222987966371812,0.01258279801287278,0.5,0.3333333333333333,-0.7142857142857143,0.0,-0.3333333333333333,0.5,-0.4469772051536175,-0.4,-0.7244889986717873,0.8268377492648462,0.15948083295693244,0.9080039895448949,-0.45570527787176096,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
244,0,1,-0.7058823529411765,0.7513614107297198,0.8749702342548363,1.0,0.3333333333333333,0.2857142857142857,1.25,1.5555555555555556,0.375,-0.3458870168483648,0.8,1.0286978105523803,-0.19249548797143992,3.3903293640582635,2.4983338548623517,0.09970639674683325,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
245,0,1,-0.7058823529411765,0.7513614107297198,0.8749702342548363,1.0,0.3333333333333333,0.2857142857142857,1.25,1.5555555555555556,0.375,-0.3458870168483648,0.8,1.0286978105523803,0.4174452257076806,3.3903293640582635,0.36970778252043485,-0.6462202314406383,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
246,0,1,-0.7058823529411765,0.7513614107297198,0.0,1.0,0.3333333333333333,0.2857142857142857,1.25,1.5555555555555556,0.375,-0.3458870168483648,0.8,1.0286978105523803,-0.978892948997989,3.3903293640582635,0.8991587467282319,-1.0900205008715025,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
247,0,1,-0.7058823529411765,0.7513614107297198,0.8749702342548363,1.0,0.3333333333333333,0.2857142857142857,1.25,1.5555555555555556,0.375,-0.3458870168483648,0.8,1.0286978105523803,-0.6984570851148537,3.3903293640582635,-0.03122514789219264,-0.5537908562343635,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
249,1,0,-0.6470588235294118,0.7513614107297198,0.8749702342548363,1.0,0.3333333333333333,0.2857142857142857,1.25,1.5555555555555556,0.5,-0.3458870168483648,0.8,1.0286978105523803,-0.20632961832568164,3.3903293640582635,3.042159388751422,0.09970639674683325,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
250,1,0,-0.6470588235294118,0.7513614107297198,0.8749702342548363,1.0,0.3333333333333333,0.2857142857142857,1.25,1.5555555555555556,0.375,-0.3458870168483648,0.8,1.0286978105523803,0.49387730902006755,3.3903293640582635,2.783022738579714,0.09970639674683325,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
251,1,1,-0.9411764705882353,0.9440876778239501,1.0176660171021406,0.75,-0.3333333333333333,0.9285714285714286,0.75,0.3333333333333333,0.25,0.4925668979187313,0.4,0.25012470776313345,0.3103817966854685,1.7832499516218454,-0.2830851643246906,1.186543805257974,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
252,1,0,-0.9411764705882353,0.9440876778239501,1.0176660171021406,0.75,-0.3333333333333333,0.9285714285714286,0.75,0.3333333333333333,0.25,0.4925668979187313,0.4,0.25012470776313345,0.3637806219835048,1.7832499516218454,2.1258354804494743,-0.771768429682499,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
253,1,0,-0.9411764705882353,0.9440876778239501,1.0176660171021406,0.75,-0.3333333333333333,0.9285714285714286,0.75,0.3333333333333333,0.25,0.4925668979187313,0.4,0.25012470776313345,-0.4391370203475697,1.7832499516218454,1.2249863558284242,0.04425882045014597,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
255,1,0,-0.9411764705882353,0.9440876778239501,1.0176660171021406,0.75,-0.3333333333333333,0.9285714285714286,0.75,0.3333333333333333,0.25,0.4925668979187313,0.4,0.25012470776313345,0.6396290626398566,1.7832499516218454,0.06352928236493689,-1.4928468673597992,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
256,1,1,-0.9411764705882353,0.9440876778239501,1.0176660171021406,0.75,-0.3333333333333333,0.9285714285714286,0.75,0.3333333333333333,0.0,0.4925668979187313,0.4,0.25012470776313345,0.04815819528845924,1.7832499516218454,1.978125728738218,-0.5261322957300612,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
257,1,1,-0.9411764705882353,0.9440876778239501,1.0176660171021406,0.75,-0.3333333333333333,0.9285714285714286,0.75,0.3333333333333333,0.25,-0.002973240832507546,0.4,0.25012470776313345,-0.3719905109162906,1.7832499516218454,0.25472066502328067,0.6748293681132874,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
258,1,1,0.7647058823529411,0.14755529965793907,0.16996486695122265,0.5,-0.3333333333333333,1.0714285714285714,-0.25,2.2777777777777777,0.875,-0.04856293359762143,0.2,0.36424883856504936,-0.23734365162452328,0.2131917887822492,-0.6937316451839747,0.9201375545860916,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
259,1,1,0.7647058823529411,0.14755529965793907,0.16996486695122265,0.5,-0.3333333333333333,1.0714285714285714,-0.25,2.2777777777777777,0.625,-0.6432111000991081,0.2,0.36424883856504936,-0.9555345712903437,0.2131917887822492,0.17235826288796569,0.25506821260960894,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
260,1,1,0.7647058823529411,0.14755529965793907,0.16996486695122265,0.5,-0.3333333333333333,1.0714285714285714,-0.25,2.2777777777777777,0.75,-0.04856293359762143,0.8,0.36424883856504936,0.6518050606152315,0.2131917887822492,0.053731949701442155,0.47632581346679465,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
261,1,1,0.7647058823529411,0.14755529965793907,0.16996486695122265,0.5,-0.3333333333333333,1.0714285714285714,-0.25,2.2777777777777777,0.375,-0.04856293359762143,0.8,0.36424883856504936,-0.2180301098153679,0.2131917887822492,-0.6121138479463113,0.8517232861209714,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
262,1,1,0.8235294117647058,0.14755529965793907,0.0,0.5,-0.3333333333333333,1.0714285714285714,-0.25,2.111111111111111,1.0,-0.04856293359762143,0.8,0.36424883856504936,-1.057559277065354,0.2131917887822492,0.12046673293820377,0.5422086769151206,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
263,1,1,0.8235294117647058,0.14755529965793907,0.16996486695122265,0.5,-0.3333333333333333,1.0714285714285714,-0.25,2.2777777777777777,0.75,-0.04856293359762143,0.8,0.36424883856504936,0.10156366294814381,0.2131917887822492,-0.29815904872369187,0.5885577922350714,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
264,1,1,-0.6470588235294118,-0.3179617241520177,-0.49449393687869136,1.0,0.6666666666666666,0.2857142857142857,0.75,1.8333333333333333,-0.125,1.3161546085232902,1.0,2.1058303133019614,0.7210869615037264,0.015462174721475947,-0.4159835952910084,-0.19839107817048082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
265,1,1,-0.6470588235294118,-0.3179617241520177,-0.49449393687869136,1.0,0.6666666666666666,0.2857142857142857,0.75,1.8333333333333333,0.75,1.3161546085232902,1.0,2.1058303133019614,-0.36140402674441785,0.015462174721475947,-0.6620370826105255,-0.17487499401738596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
266,1,1,-0.5882352941176471,-0.3179617241520177,-0.49449393687869136,1.0,0.6666666666666666,0.2857142857142857,0.75,1.8333333333333333,0.75,1.3161546085232902,-0.2,2.1058303133019614,0.3513430775144546,0.015462174721475947,-0.41826240722420127,-0.25739180711616005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
267,1,1,-0.5882352941176471,-0.3179617241520177,-0.49449393687869136,1.0,0.6666666666666666,0.2857142857142857,0.75,1.8333333333333333,0.5,1.3161546085232902,1.0,2.1058303133019614,0.8174807512923665,0.015462174721475947,-0.614704654714735,-0.21455032879442218,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
268,1,1,-0.5882352941176471,-0.3179617241520177,-0.49449393687869136,1.0,0.6666666666666666,0.2857142857142857,0.75,1.8333333333333333,1.0,1.3161546085232902,1.0,2.1058303133019614,0.03906437663831029,0.015462174721475947,0.027664558049294886,-0.6920908691122432,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
269,1,1,-0.5882352941176471,-0.3179617241520177,-0.49449393687869136,1.0,0.6666666666666666,0.2857142857142857,0.75,1.8333333333333333,0.75,1.3161546085232902,1.0,2.1058303133019614,-0.15149561810293194,0.015462174721475947,0.324176770469675,-0.8188137272030294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
270,1,1,-0.8235294117647058,0.8317758108737905,0.8623381949244069,0.25,-1.0,0.14285714285714285,0.0,-0.05555555555555555,-0.125,0.35877106045589685,-1.0,-0.06690947117898415,0.28613818609214986,1.1455366027229277,-0.36160286998847,1.3480502821616744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
271,1,1,-0.7647058823529411,0.8317758108737905,0.8623381949244069,0.25,-1.0,0.14285714285714285,0.0,-0.05555555555555555,0.625,0.45787908820614465,-1.0,-0.06690947117898415,0.43157140219870244,1.1455366027229277,-0.10075710853127129,1.190313126728634,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
272,0,1,-0.7647058823529411,0.8317758108737905,0.8623381949244069,0.25,-1.0,0.14285714285714285,0.0,-0.05555555555555555,0.25,0.9534192269573837,-1.0,-0.06690947117898415,0.6981942283753192,1.1455366027229277,1.4105588202676334,0.1062194813097899,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
273,0,1,-0.7647058823529411,0.8317758108737905,0.8623381949244069,0.25,-1.0,0.14285714285714285,0.0,-0.05555555555555555,0.25,0.35877106045589685,-1.0,-0.06690947117898415,0.32320016529325535,1.1455366027229277,0.19508240364066776,0.9423323615851559,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
